,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Seating_Capacity,Compression_Ratio,Turbocharger,max_power,max_power_rpm,max_torque,max_torque_rpm
559,Volvo,Xc60,Inscription D5,5990000,1969.0,5.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,70.0,Diesel,18.8,1879.0,6,209.0,5.0,,True,171.37126700000002,4250.0,480.0,1750.0
560,Bmw,X4,Xdrive20D M Sport X,6060000,1995.0,4.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Transverse",Injection,60.0,Diesel,16.4,1740.0,8,498.0,5.0,,False,140.1916,4000.0,400.0,1750.0
561,Bmw,X4,Xdrive30D M Sport X,6590000,2993.0,6.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,68.0,Diesel,16.4,1820.0,8,498.0,5.0,,True,194.90723500000001,4000.0,620.0,2250.0
562,Bmw,X4,Xdrive30I M Sport X,6350000,1998.0,6.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,68.0,Petrol,13.32,1820.0,8,498.0,5.0,,True,184.9336,5200.0,350.0,1450.0
563,Bmw,Z4 Roadster,M 40I,7890000,2998.0,6.0,4.0,RWD (Rear Wheel Drive),BS 6,"Front, Longitudinal",Injection,52.0,Petrol,7.6,1610.0,8,,2.0,,True,253.538,5500.0,500.0,3050.0
564,Audi,Q7,45 Tdi Premium Plus,7221500,2967.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,75.0,Diesel,14.75,2330.0,8,200.0,7.0,,True,183.139251,4500.0,600.0,2250.0
565,Audi,Q7,45 Tdi Technology Pack,8021500,2967.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,75.0,Diesel,14.75,2330.0,8,200.0,7.0,,True,183.139251,4500.0,600.0,2250.0
566,Audi,Q7,40 Tfsi Quattro Premium Plus,6921500,1984.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,75.0,Petrol,11.68,2330.0,8,200.0,7.0,,False,185.34574800000001,4500.0,370.0,3050.0
567,Audi,Q7,45 Tdi Black Styling,8111500,2967.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,75.0,Diesel,14.75,2330.0,8,200.0,7.0,,True,183.139251,4500.0,600.0,2250.0
568,Land Rover Rover,Range Evoque Convertible,2.0 Hse Dynamic,6952964,1998.0,4.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,,Petrol,15.7,2013.0,9,,4.0,,True,176.51976,5500.0,340.0,1500.0
569,Volvo,Xc90,D5 Inscription,8790000,1969.0,4.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,68.0,Diesel,17.2,2962.0,8,218.0,7.0,,False,165.487275,4250.0,470.0,1740.0
570,Volvo,Xc90,D5 Momentum,8090000,1969.0,4.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,68.0,Diesel,17.2,2910.0,8,218.0,7.0,,False,165.487275,4250.0,470.0,1740.0
571,Volvo,Xc90,D5 R-Design,8491500,1969.0,4.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,68.0,Diesel,17.2,2962.0,8,218.0,7.0,,False,175.23950000000002,4250.0,480.0,1750.0
572,Land Rover Rover,Range Sport,4.4L Sdv8 Hse Diesel,14908985,4367.0,8.0,2.0,4WD,BS IV,"Front, Longitudinal",Injection,105.0,Diesel,11.5,2443.0,8,295.5,7.0,,True,249.8095,3500.0,740.0,2250.0
573,Jaguar,Xj,3.0L,9738609,2993.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,82.0,Diesel,12.9,1871.0,8,100.0,5.0,16.0,True,201.526726,4000.0,600.0,3500.0
574,Jaguar,Xj,3.0L Portfolio,10725145,2993.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,83.0,Diesel,12.9,1871.0,8,100.0,5.0,16.0,True,201.526726,4000.0,600.0,3500.0
575,Jaguar,Xj,50,11129599,2993.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,82.0,Diesel,12.9,1860.0,8,100.0,5.0,16.0,True,225.2014,4000.0,689.0,1800.0
576,Porsche,Cayenne,E-Hybrid,15806000,2995.0,6.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Transverse",Injection,75.0,Hybrid,3.4,2370.0,8,210.0,5.0,10.5,True,253.538,6400.0,450.0,5300.0
577,Porsche,Cayenne,Turbo,19210000,3996.0,6.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Transverse",Injection,90.0,Petrol,16.2,2245.0,8,190.0,5.0,10.5,True,410.135,6000.0,770.0,4500.0
578,Toyota,Land Cruiser,Vx,14699000,4461.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,93.0,Diesel,9.0,2740.0,6,225.0,7.0,10.2,True,194.90723500000001,3400.0,650.0,2100.0
579,Audi,Rs7,Sportback,17072000,3993.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,75.0,Petrol,9.8,1995.0,8,109.0,4.0,,False,411.87944,6600.0,700.0,3625.0
580,Land Rover Rover,Range,5.0L V8 Autobiography Petrol,26037526,4999.0,8.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,105.0,Petrol,9.6,2687.0,8,295.5,7.0,,False,386.2726,6250.0,625.0,4000.0
581,Land Rover Rover,Range,5.0L V8 Svautobiography Dynamic Petrol,32522000,4999.0,8.0,2.0,4WD,BS IV,"Front, Longitudinal",Injection,105.0,Petrol,9.6,2687.0,8,295.5,5.0,,False,410.408442,6250.0,700.0,4250.0
582,Land Rover Rover,Range,3.0L V6 Vogue Lwb Petrol,19527130,2995.0,6.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,85.0,Petrol,11.6,2687.0,8,295.5,7.0,,True,249.8095,6500.0,450.0,4250.0
583,Land Rover Rover,Range,5.0L V8 Svautobiography Lwb Petrol,40499548,4999.0,8.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,65.0,Petrol,10.0,2330.0,,295.0,5.0,6.15,True,416.10060000000004,6250.0,700.0,4250.0
584,Land Rover Rover,Range,3.0L V6 Vogue Se Lwb Petrol,21398758,2995.0,6.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,85.0,Petrol,11.6,2687.0,8,295.5,7.0,,True,249.8095,6500.0,450.0,4250.0
585,Maserati,Grancabrio,Standard,19865675,4691.0,8.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,75.0,Petrol,9.8,1980.0,6,128.0,4.0,11.0,False,330.97455,7000.0,510.0,4750.0
586,,Mercedes-Benz Amg-Gt,S,21583466,3982.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,75.0,Petrol,7.8,1645.0,7,,2.0,,True,375.10449,6250.0,650.0,3250.0
587,,Mercedes-Benz Amg-Gt,R,23264134,3982.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,75.0,Petrol,7.8,1630.0,7,,2.0,,True,430.266915,6250.0,700.0,3700.0
588,,Mercedes-Benz Amg-Gt,Roadster,22733626,3982.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,75.0,Petrol,7.8,1670.0,7,,2.0,,True,350.097524,6000.0,630.0,3350.0
589,Lamborghini,Huracan,Lp 610-4,37133704,5204.0,10.0,4.0,AWD (All Wheel Drive),BS IV,"Rear, Transverse",Injection,90.0,Petrol,10.6,1422.0,7,135.0,2.0,12.7,False,448.65439000000003,8250.0,560.0,6500.0
590,Lamborghini,Huracan,Lp 580-2,32452486,5204.0,10.0,4.0,RWD (Rear Wheel Drive),BS IV,"Rear, Transverse",Injection,90.0,Petrol,11.24,1389.0,7,135.0,2.0,12.7,False,426.58942,8000.0,540.0,6500.0
591,Lamborghini,Huracan,Avio,35150732,5204.0,10.0,4.0,AWD (All Wheel Drive),BS IV,"Rear, Transverse",Injection,90.0,Petrol,8.0,1422.0,7,135.0,2.0,12.7,False,448.65439000000003,8250.0,560.0,6500.0
592,Lamborghini,Huracan,Performante,37614126,5204.0,10.0,4.0,AWD (All Wheel Drive),BS IV,"Rear, Transverse",Injection,90.0,Petrol,10.6,1422.0,7,135.0,2.0,12.7,False,469.983861,8250.0,600.0,6500.0
593,Lamborghini,Huracan,Lp 580-2 Spyder,35535000,5204.0,10.0,4.0,RWD (Rear Wheel Drive),BS IV,"Rear, Transverse",Injection,90.0,Petrol,11.24,1389.0,7,135.0,2.0,12.7,False,425.79470000000003,8000.0,540.0,6500.0
594,Lamborghini,Huracan,Lp 610-4 Spyder,40742932,5204.0,10.0,4.0,AWD (All Wheel Drive),BS IV,"Rear, Transverse",Injection,90.0,Petrol,10.6,1422.0,7,135.0,2.0,12.7,False,448.9114,8250.0,560.0,6500.0
595,Lamborghini,Huracan,Evo,37300000,5204.0,10.0,4.0,AWD (All Wheel Drive),BS IV,"Rear, Transverse",Injection,90.0,Petrol,10.6,1422.0,7,135.0,2.0,12.7,False,470.5367,8250.0,600.0,6500.0
596,Ferrari,488 Gtb,Std,36761413,3902.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,78.0,Petrol,5.5,1475.0,7,,2.0,9.4,False,492.78433,8000.0,760.0,3000.0
597,Ferrari,488 Gtb,Spider,39319552,3902.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,78.0,Petrol,5.5,1475.0,7,,2.0,9.4,False,492.78433,8000.0,760.0,3000.0
598,Ferrari,Gtc4 Lusso,V8 T,42000000,3900.0,8.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,91.0,Petrol,5.5,1920.0,7,,4.0,9.4,False,448.65439000000003,7000.0,760.0,5250.0
599,Ferrari,Gtc4 Lusso,V12,52000000,6262.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,91.0,Petrol,5.5,1920.0,7,,4.0,13.5,False,500.874819,8000.0,697.0,5250.0
600,Lamborghini,Aventador,Lp 700-4,47893943,6498.0,12.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,90.0,Petrol,5.0,1575.0,7,100.0,2.0,,False,514.8493,8250.0,690.0,5500.0
601,Lamborghini,Aventador,Lp700-4 Roadster,53210327,6498.0,12.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,90.0,Petrol,8.8,1575.0,7,,2.0,,True,514.8493,8250.0,690.0,5506.0
602,Lamborghini,Aventador,S,47467700,6498.0,12.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,90.0,Petrol,5.0,1575.0,7,100.0,2.0,11.8,False,544.26926,8400.0,690.0,5500.0
603,,Rolls-Royce Dawn,Convertible,59216193,6598.0,12.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,80.0,Petrol,7.9,2608.0,8,208.0,4.0,,True,419.96992900000004,6000.0,780.0,3250.0
604,,Rolls-Royce Drophead Coupe,Phantom,83755383,6749.0,12.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,100.0,Petrol,9.8,2649.0,8,164.0,4.0,11.0,True,333.181047,5350.0,720.0,3500.0
605,Maruti Suzuki,Omni,5 Str Bs-Iv,282778,796.0,3.0,2.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,35.0,Petrol,16.8,785.0,4,165.0,5.0,,False,25.521815300000004,5000.0,59.0,2500.0
606,Maruti Suzuki,Omni,E 8 Str Bs-Iv,284485,796.0,3.0,2.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,36.0,Petrol,16.8,785.0,4,165.0,8.0,,False,25.521815300000004,5000.0,59.0,2500.0
607,Fiat,Punto Evo Pure,1.2L Fire Dynamic,482330,1172.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,45.0,Petrol,15.0,1165.0,5,195.0,5.0,,False,50.013932000000004,6000.0,96.0,2500.0
608,Fiat,Punto Evo Pure,1.3,575947,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,20.0,1173.0,5,185.0,5.0,,True,55.9275,4000.0,197.0,1750.0
609,Ford,Figo,Ambiente 1.2 Ti-Vct,523000,1194.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,20.4,1026.0,5,,5.0,,False,70.607904,6500.0,120.0,4250.0
610,Ford,Figo,Ambiente 1.5 Tdci,623000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,25.5,1057.0,5,,5.0,16.0,False,73.54990000000001,3750.0,215.0,2375.0
611,Ford,Figo,Titanium 1.2 Ti-Vct,599900,1196.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,20.4,1026.0,5,,5.0,16.0,False,70.607904,6500.0,120.0,4250.0
612,Ford,Figo,Titanium1.5 Tdci,699900,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,25.5,1057.0,5,,5.0,16.1,False,73.54990000000001,3750.0,215.0,2375.0
613,Ford,Figo,Titanium Blu 1.2 Ti-Vct,664900,1194.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,20.4,1026.0,5,,5.0,,False,70.607904,6500.0,120.0,4250.0
614,Ford,Figo,Titanium Blu 1.5 Tdci,764900,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,25.5,1057.0,5,,5.0,16.0,False,73.54990000000001,3750.0,215.0,2375.0
615,Maruti Suzuki,Baleno,1.3 Delta,746621,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,27.39,970.0,5,170.0,5.0,,False,55.162425,4000.0,190.0,2000.0
616,Maruti Suzuki,Baleno,1.3 Alpha,868221,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,27.39,985.0,5,170.0,5.0,,False,55.162425,4000.0,190.0,2000.0
617,Maruti Suzuki,Baleno,1.3 Sigma,668611,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,27.39,960.0,5,170.0,5.0,,False,55.162425,4000.0,190.0,2000.0
618,Maruti Suzuki,Baleno,1.3 Zeta,807921,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,27.39,980.0,5,170.0,5.0,,False,55.162425,4000.0,190.0,2000.0
619,Maruti Suzuki,Baleno,1.2 Alpha,758212,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,21.4,890.0,5,170.0,5.0,,False,61.893100000000004,6000.0,115.0,4000.0
620,Maruti Suzuki,Baleno,1.2 Alpha Cvt,890212,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,21.4,935.0,5,170.0,5.0,,False,61.893100000000004,6000.0,115.0,4000.0
621,Maruti Suzuki,Baleno,1.2 Delta,636612,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,21.4,870.0,5,170.0,5.0,,False,61.893100000000004,6000.0,115.0,4000.0
622,Maruti Suzuki,Baleno,1.2 Delta Cvt,768612,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,21.04,910.0,5,170.0,5.0,,False,61.893100000000004,6000.0,115.0,4000.0
623,Maruti Suzuki,Baleno,1.2 Sigma,558602,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,21.4,865.0,5,170.0,5.0,,False,61.893100000000004,6000.0,115.0,4000.0
624,Maruti Suzuki,Baleno,1.2 Zeta,697912,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,21.4,880.0,5,170.0,5.0,,False,61.893100000000004,6000.0,115.0,4000.0
625,Maruti Suzuki,Baleno,1.2 Delta Dualjet,733412,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,21.4,870.0,5,170.0,5.0,,False,61.893100000000004,6000.0,115.0,4000.0
626,Maruti Suzuki,Baleno,1.2 Zeta Dualjet,789912,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,21.4,880.0,5,170.0,5.0,,False,61.893100000000004,6000.0,115.0,4000.0
627,Maruti Suzuki,Baleno,1.2 Zeta Cvt,829912,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,21.04,920.0,5,170.0,5.0,,False,61.893100000000004,6000.0,115.0,4000.0
628,Hyundai,Grand I10,1.2 Kappa Vtvt Magna,586428,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,43.0,Petrol,18.9,1003.0,5,165.0,5.0,,False,61.046417,6000.0,114.0,4000.0
629,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz,620637,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,43.0,Petrol,19.77,1003.0,5,165.0,5.0,,False,61.046417,6000.0,114.0,4000.0
630,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz At,705538,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,43.0,Petrol,17.49,1003.0,5,165.0,5.0,,False,61.046417,6000.0,114.0,4000.0
631,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz Dual Tone,640537,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,43.0,Petrol,19.77,1003.0,5,165.0,5.0,,False,61.046417,6000.0,114.0,4000.0
632,Fiat,Linea Classic,1.3 Multijet,751203,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,19.5,1210.0,5,185.0,5.0,,True,55.897924,4000.0,197.0,1750.0
633,Fiat,Linea Classic,1.4,646336,1368.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,14.9,1180.0,5,185.0,5.0,,False,66.19491000000001,6000.0,115.0,4500.0
634,Fiat,Linea Classic,Plus 1.3 Multijet,808558,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,19.5,1210.0,5,185.0,5.0,,True,55.897924,4000.0,197.0,1750.0
635,Maruti Suzuki,Ertiga,Lxi,759000,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,Petrol,19.34,1135.0,5,185.0,7.0,10.5,False,76.8071,6000.0,138.0,4400.0
636,Maruti Suzuki,Ertiga,Zxi,917000,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,Petrol,19.34,1175.0,5,,7.0,10.5,False,77.5528,6000.0,138.0,4400.0
637,Maruti Suzuki,Ertiga,Vxi At,936000,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,Petrol,18.69,1170.0,4,,7.0,10.6,True,76.8071,6000.0,130.0,4400.0
638,Maruti Suzuki,Ertiga,Zxi Plus,971000,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,Petrol,19.34,1170.0,5,,7.0,10.5,False,76.8071,6000.0,130.0,4400.0
639,Maruti Suzuki,Ertiga,Vxi,834000,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,Petrol,19.34,1175.0,5,,7.0,10.6,False,76.8071,6000.0,180.0,4400.0
640,Maruti Suzuki,Ertiga,Zxi At,1013000,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,Petrol,18.69,1180.0,4,,7.0,10.5,False,77.5528,6000.0,138.0,4400.0
641,Maruti Suzuki,Ertiga,1.5L Vdi,986689,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,24.2,1225.0,6,,7.0,,True,70.8415,4400.0,225.0,1750.0
642,Maruti Suzuki,Ertiga,1.5L Zdi,1069689,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,24.2,1225.0,6,,7.0,17.6,True,70.8415,4400.0,225.0,1750.0
643,Maruti Suzuki,Ertiga,1.5L Zdi Plus,1120689,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,24.2,1225.0,6,,7.0,17.6,True,70.8415,4400.0,225.0,1750.0
644,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,887689,1462.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,45.0,CNG + Petrol,19.34,1175.0,5,,7.0,10.6,False,76.8071,6000.0,180.0,4400.0
645,Maruti Suzuki,Baleno Rs,Rs 1.0,788913,998.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Petrol,21.4,950.0,5,170.0,5.0,,True,75.020898,5500.0,150.0,3100.0
646,Honda,Wr-V,Vx Diesel,1035000,1498.0,,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,25.5,1204.0,7,188.0,5.0,,True,73.54990000000001,3600.0,200.0,1750.0
647,Honda,Wr-V,Vx Petrol,925000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Petrol,17.5,1104.0,7,188.0,5.0,,False,66.19491000000001,6000.0,110.0,4800.0
648,Honda,Wr-V,S Diesel,925000,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,25.5,1176.0,7,188.0,5.0,,True,73.54990000000001,3600.0,200.0,1750.0
649,Honda,Wr-V,S Petrol,815000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Petrol,17.5,1087.0,7,188.0,5.0,,False,66.19491000000001,6000.0,110.0,4800.0
650,Honda,Wr-V,Edge Plus Edition Diesel,916050,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,25.5,1176.0,7,188.0,5.0,,True,73.54990000000001,3600.0,200.0,1750.0
651,Honda,Wr-V,Edge Plus Edition Petrol,808050,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Petrol,17.5,1087.0,7,188.0,5.0,,False,66.19491000000001,6000.0,110.0,4800.0
652,Honda,Wr-V,Exclusive Edition Diesel,1048050,1498.0,,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,25.5,1204.0,7,188.0,5.0,,True,73.54990000000001,3600.0,200.0,1750.0
653,Honda,Wr-V,Exclusive Edition Petrol,935050,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Petrol,17.5,1104.0,7,188.0,5.0,,False,66.19491000000001,6000.0,110.0,4800.0
654,Honda,Wr-V,V Diesel,995000,1498.0,,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,25.5,1204.0,7,188.0,5.0,,True,73.54990000000001,3600.0,200.0,1750.0
655,Mahindra,Tuv300,T4 Plus,854328,1493.0,3.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,60.0,Diesel,18.49,1590.0,5,184.0,7.0,,True,61.781916,3750.0,240.0,2200.0
656,Mahindra,Tuv300,T6 Plus,914328,1493.0,3.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,60.0,Diesel,18.49,1590.0,5,184.0,7.0,,True,61.781916,3750.0,240.0,2200.0
657,Mahindra,Tuv300,T8,976592,1493.0,3.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,60.0,Diesel,18.49,1590.0,5,184.0,7.0,,True,61.781916,3750.0,240.0,2200.0
658,Mahindra,Tuv300,T10,999614,1493.0,3.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,60.0,Diesel,18.49,1590.0,5,184.0,7.0,,True,73.54990000000001,3750.0,240.0,1875.0
659,Mahindra,Tuv300,T10 (O),1031943,1493.0,3.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,60.0,Diesel,18.49,1590.0,5,184.0,7.0,,True,73.54990000000001,3750.0,240.0,1875.0
660,Mahindra,Tuv300,T10 Dual Tone,1022930,1493.0,3.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,60.0,Diesel,18.49,1590.0,5,184.0,7.0,,True,73.54990000000001,3750.0,240.0,1875.0
661,Mahindra,Tuv300,T10 (O) Dual Tone,1055259,1493.0,3.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,60.0,Diesel,18.49,1590.0,5,184.0,7.0,,True,73.54990000000001,3750.0,240.0,1875.0
662,Maruti Suzuki,S-Cross,1.3L Sigma,880689,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,23.65,1215.0,5,180.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
663,Maruti Suzuki,S-Cross,1.3L Delta,992689,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,23.65,1224.0,5,180.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
664,Maruti Suzuki,S-Cross,1.3L Zeta,1043689,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,23.65,1233.0,5,180.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
665,Maruti Suzuki,S-Cross,1.3L Alpha,1143689,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,48.0,Diesel,23.65,1240.0,5,180.0,5.0,,True,66.19491000000001,4000.0,200.0,1750.0
666,Mahindra,Xylo,D2 Bs-Iv,963037,2489.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,55.0,Diesel,13.9,1875.0,5,186.0,7.0,17.8,True,69.872405,3600.0,218.0,2000.0
